0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.0000000000 1.0
1.000000000000000000e+00 1.000000000000000000e+00 9.302325581395348708e-01 1.860465116279069742e-01 2.0000000000 1.0
1.250000000000000000e+00 1.000000000000000000e+00 7.894736842105263275e-01 7.894736842105262720e-02 2.0000000000 1.0
1.500000000000000000e+00 1.000000000000000000e+00 7.093023255813953876e-01 4.651162790697674354e-02 2.0000000000 1.0
1.750000000000000000e+00 1.000000000000000000e+00 6.800000000000000488e-01 3.500000000000000333e-02 2.0000000000 1.0
2.000000000000000000e+00 1.000000000000000000e+00 6.273584905660377631e-01 8.490566037735848559e-02 2.0000000000 1.0
2.250000000000000000e+00 1.000000000000000000e+00 4.068441064638783078e-01 8.365019011406843452e-02 1.0000000000 1.0
2.500000000000000000e+00 9.947229551451187701e-01 2.612137203166227106e-01 5.277044854881266650e-02 1.0000000000 1.0
2.750000000000000000e+00 9.886792452830188704e-01 1.943396226415094463e-01 3.396226415094339562e-02 1.0000000000 1.0
3.000000000000000000e+00 9.757142857142857562e-01 1.128571428571428503e-01 5.714285714285714281e-03 1.0000000000 1.0
3.250000000000000000e+00 9.291084854994628994e-01 7.303974221267454936e-02 2.148227712137486516e-03 1.0000000000 1.0
3.500000000000000000e+00 8.652612282309807279e-01 3.758020164986251160e-02 2.749770852428964126e-03 1.0000000000 1.0
3.750000000000000000e+00 7.574827321565618110e-01 1.995395241749808174e-02 7.674597083653108111e-04 1.0000000000 1.0
4.000000000000000000e+00 6.212121212121212155e-01 1.581027667984189616e-02 0.000000000000000000e+00 1.0000000000 1.0
4.250000000000000000e+00 4.759586122945830833e-01 1.156421180766889836e-02 1.217285453438831429e-03 1.0000000000 1.0
4.500000000000000000e+00 3.266911379129522897e-01 6.816990036706869517e-03 1.048767697954903003e-03 1.0000000000 1.0
4.750000000000000000e+00 2.044866264020707425e-01 3.019844693701466756e-03 0.000000000000000000e+00 1.0000000000 1.0
5.000000000000000000e+00 1.432340746324915204e-01 2.638522427440633152e-03 0.000000000000000000e+00 1.0000000000 1.0
5.250000000000000000e+00 9.797060881735479565e-02 2.099370188943316864e-03 0.000000000000000000e+00 0.0000000000 0.0
5.500000000000000000e+00 7.351036269430051562e-02 1.943005181347150223e-03 0.000000000000000000e+00 0.0000000000 0.0
5.750000000000000000e+00 5.494821634062140719e-02 1.726121979286536143e-03 0.000000000000000000e+00 0.0000000000 0.0
6.000000000000000000e+00 3.620273531777956633e-02 1.609010458567980591e-03 5.363368195226602330e-04 0.0000000000 0.0
6.250000000000000000e+00 2.528240989779451456e-02 1.613770844540075291e-03 5.379236148466917276e-04 0.0000000000 0.0
6.500000000000000000e+00 1.534246575342465731e-02 1.095890410958904031e-03 0.000000000000000000e+00 0.0000000000 0.0
6.750000000000000000e+00 1.032406079724691728e-02 5.735589331803842570e-04 0.000000000000000000e+00 0.0000000000 0.0
7.000000000000000000e+00 9.445460085313833395e-03 3.046922608165752761e-04 0.000000000000000000e+00 0.0000000000 0.0
7.250000000000000000e+00 9.352037408149632691e-03 3.340013360053440479e-04 0.000000000000000000e+00 0.0000000000 0.0
7.500000000000000000e+00 7.016248153618906760e-03 3.692762186115214427e-04 0.000000000000000000e+00 0.0000000000 0.0
7.750000000000000000e+00 4.187604690117252559e-03 4.187604690117252993e-04 0.000000000000000000e+00 0.0000000000 0.0
8.000000000000000000e+00 2.983590253605171525e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.0000000000 0.0
8.250000000000000000e+00 1.737116386797915449e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.0000000000 0.0
8.500000000000000000e+00 1.363326516700749886e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.0000000000 0.0
8.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.0000000000 0.0
9.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.0000000000 0.0
9.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.0000000000 0.0
9.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.0000000000 0.0
